SG_UF_PROVA;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_COORDENACAO;CO_LOCAL;NO_LOCAL_PROVA
RJ;3301900;ITABORAI;2099;F10163;CIEP BRIZOLÃO 453 DR MILTON RODRIGUES ROCHA
RJ;3302007;ITAGUAI;2100;F16170;CIEP 498 IRMÃ DULCE
RJ;3302205;ITAPERUNA;2103;F08661;CE 10 DE MAIO
RJ;3302270;JAPERI;2143;F09170;EM PASTOR ARISTIDES ARRUDA
RJ;3302403;MACAE;2109;F14497;CE IRENE MEIRELLES
RJ;3302403;MACAE;2110;F09408;CM ANCYRA GONÇALVES PIMENTEL
RJ;3302403;MACAE;2111;F09667;CM PROFA MARIA ISABEL DAMASCENO SIMÃO
RJ;3302502;MAGE;2104;F15377;COLÉGIO ESTADUAL VISCONDE DE SEPETIBA
RJ;3302502;MAGE;2105;F15421;COLÉGIO ESTADUAL DE MAGÉ
RJ;3302502;MAGE;2106;F15420;CIEP 127- FREI ACURSIO ALOISIO GONZAGA BOLWER
RJ;3302700;MARICA;2107;F11176;CIEP 259 PROFESSORA MARIA DO AMPARO RANGEL DE SOUZA
RJ;3302700;MARICA;2108;F10642;COLÉGIO ESTADUAL ELISIÁRIO MATTA
RJ;3302858;MESQUITA;2115;F12504;COLEGIO ESTADUAL DOM PEDRO I
RJ;3303203;NILOPOLIS;2116;F10661;INSTITUTO DE EDUCAÇÃO CARLOS PASQUALE
RJ;3303203;NILOPOLIS;2117;F09937;COLÉGIO ESTADUAL AYDANO DE ALMEIDA
RJ;3303302;NITEROI;2091;F11259;INSTITUTO DE EDUCAÇÃO PROFESSOR ISMAEL COUTINHO
RJ;3303302;NITEROI;2092;F13309;COLÉGIO ESTADUAL AURELINO LEAL
RJ;3303302;NITEROI;2093;F12535;COLÉGIO ESTADUAL MANUEL DE ABREU
RJ;3303302;NITEROI;2094;F12503;COLÉGIO ESTADUAL BALTAZAR BERNARDINO
RJ;3303302;NITEROI;2095;F12500;COLÉGIO ESTADUAL GUILHERME BRIGGS
RJ;3303302;NITEROI;2096;F14923;CIEP 448 - RUY FRAZAO SOARES
RJ;3303401;NOVA FRIBURGO;2088;F09929;IENF - INSTITUTO DE EDUCAÇÃO DE NOVA FRIBURGO
RJ;3303401;NOVA FRIBURGO;2089;F09907;COLEGIO ESTADUAL PROF JAMIL EL JAICK
RJ;3303401;NOVA FRIBURGO;2090;F09863;CE CANADA
RJ;3303500;NOVA IGUACU;2118;F11349;CIEP 172 NELSON RODRIGUES
RJ;3303500;NOVA IGUACU;2119;F12449;COLÉGIO ESTADUAL DOM WALMOR
RJ;3303500;NOVA IGUACU;2120;F12834;COLÉGIO ESTADUAL CALIFÓRNIA
RJ;3303500;NOVA IGUACU;2121;F12533;CE BERNARDINO DE MELO JUNIOR
RJ;3303500;NOVA IGUACU;2122;F13905;UFRRJ - CAMPUS NOVA IGUAÇU
RJ;3303500;NOVA IGUACU;2123;F12774;COLÉGIO ESTADUAL MILTON CAMPOS
RJ;3303609;PARACAMBI;2144;F15670;INSTITUTO FEDERAL DO RIO DE JANEIRO - PARACAMBI
RJ;3303906;PETROPOLIS;2139;F08999;ESCOLA MUNICIPAL PAPA JOÃO PAULO II
RJ;3303906;PETROPOLIS;2140;F08544;COLEGIO ESTADUAL PRINCESA ISABEL
RJ;3303906;PETROPOLIS;2141;F10997;ESCOLA MUNICIPAL SALVADOR KLING
RJ;3303906;PETROPOLIS;2142;F09982;COLEGIO ESTADUAL IRMÃ CECÍLIA JARDIM
RJ;3304003;PIRAI;2171;F15964;COLEGIO ESTADUAL AFFONSINA MAZZILLO TEIXEIRA CAMPOS
RJ;3304144;QUEIMADOS;2145;F09227;CIEP BRIZOLÃO 355 - ROQUETE PINTO
RJ;3304144;QUEIMADOS;2146;F09378;EM OSCAR WEINSCHENCK
RJ;3304201;RESENDE;2149;F12475;C E DRº JOÃO MAIA
RJ;3304201;RESENDE;2150;F09334;CIEP BRIZOLAO 489  AUGUSTO DE CARVALHO
RJ;3304524;RIO DAS OSTRAS;2147;F09289;ESCOLA MUNICIPAL SEBASTIÃO LOUBACH
RJ;3304524;RIO DAS OSTRAS;2148;F09254;CIEP 257 - JOAQUIM DO REGO BARROS
RJ;3304557;RIO DE JANEIRO;2036;F10881;ESCOLA MUNICIPAL ANTENOR NASCENTES
RJ;3304557;RIO DE JANEIRO;2037;F10591;CIEP 382 ASPIRANTE FRANCISCO MEGA
RJ;3304557;RIO DE JANEIRO;2038;F12520;COLÉGIO ESTADUAL COLLECCHIO
RJ;3304557;RIO DE JANEIRO;2039;F10870;COLÉGIO ESTADUAL BANGU
RJ;3304557;RIO DE JANEIRO;2040;F10579;CIEP 386 GUILHERME DA SILVEIRA FILHO
RJ;3304557;RIO DE JANEIRO;2041;F12644;ESCOLA MUNICIPAL ROSÁRIA TROTTA
RJ;3304557;RIO DE JANEIRO;2042;F10375;CIEP 165 BRIGADEIRO SERGIO CARVALHO
RJ;3304557;RIO DE JANEIRO;2043;F14775;CIEP 305 HEITOR DOS PRAZERES
RJ;3304557;RIO DE JANEIRO;2044;F11283;CIEP ANITA MALFATTI
RJ;3304557;RIO DE JANEIRO;2045;F14070;CIEP 225 MÁRIO QUINTANA
RJ;3304557;RIO DE JANEIRO;2046;F10613;COLÉGIO ESTADUAL DR. ALBERT SABIN
RJ;3304557;RIO DE JANEIRO;2047;F11109;COLÉGIO ESTADUAL PROFESSOR FERNANDO ANTONIO RAJA GABAGLIA
RJ;3304557;RIO DE JANEIRO;2048;F10473;CIEP 223 OLYMPIO MARQUES DOS SANTOS
RJ;3304557;RIO DE JANEIRO;2049;F15237;CIEP 435 HÉLIO PELEGRINO
RJ;3304557;RIO DE JANEIRO;2050;F10867;ESCOLA MUNICIPAL WALQUIR PEREIRA
RJ;3304557;RIO DE JANEIRO;2051;F11139;COLÉGIO ESTADUAL BARÃO DO RIO BRANCO
RJ;3304557;RIO DE JANEIRO;2052;F14967;CIEP 311 DEPUTADO BOCAYUVA CUNHA
RJ;3304557;RIO DE JANEIRO;2055;F12803;ESCOLA MUNICIPAL LÚCIA MIGUEL PEREIRA
RJ;3304557;RIO DE JANEIRO;2056;F12060;CIEP 303 AYRTON SENNA DA SILVA
RJ;3304557;RIO DE JANEIRO;2067;F15043;GET.JOSÉ PEDRO VARELA
RJ;3304557;RIO DE JANEIRO;2068;F12593;COLÉGIO ESTADUAL JÚLIA KUBITSCHEK
RJ;3304557;RIO DE JANEIRO;2069;F10635;GET MÁRIO CLÁUDIO
RJ;3304557;RIO DE JANEIRO;2070;F14289;COLÉGIO ESTADUAL HEBERT DE SOUZA
