SG_UF_PROVA;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_COORDENACAO;CO_LOCAL;NO_LOCAL_PROVA
PA;1501402;BELEM;60189;P70755;ENEM - COLÉGIO SANTA MADRE
PA;1500800;ANANINDEUA;60214;P61493;ENEM - EEEFM DOM ALBERTO GAUDÊNCIO RAMOS
PA;1501402;BELEM;60212;P73750;ENEM - EEEFM - BRASILIA
PA;1501402;BELEM;60204;P63965;ENEM - PHYSICS ALCINDO CACELA
PA;1501402;BELEM;60139;P67112;ENEM - EEEFM DONA ALZIRA TEIXEIRA DE SOUZA
PA;1501402;BELEM;60210;P67335;ENEM - EEEFM DO OUTEIRO
PA;1500800;ANANINDEUA;60027;P61793;ENEM - EEEF DEP. ARMANDO CORRÊA
PA;1501402;BELEM;60114;P70309;ENEM - CENTRO EDUCACIONAL IKETANI E LIBONATI
PA;1501402;BELEM;60063;P70542;ENEM - INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO PARÁ - IFPA
PA;1501402;BELEM;60199;P63820;ENEM - PHYSICS - SERZEDELO CORRÊA
PA;1501402;BELEM;60073;P70888;ENEM - UNIÃO AMAZÔNIDA DE EDUCAÇÃO E ASSISTÊNCIA - UNAMEA
PA;1501402;BELEM;60092;P70873;ENEM - UNIVERSIDADE FEDERAL DO PARÁ (UFPA) - CAMPUS BÁSICO
PA;1501402;BELEM;60176;P67093;ENEM - COLÉGIO CEI
PA;1500800;ANANINDEUA;60008;P62330;ENEM - COLÉGIO INTELECTUAL BILÍNGUE
PA;1501402;BELEM;60110;P74031;ENEM - EEEM VISCONDE DE SOUZA FRANCO
PA;1501402;BELEM;60205;P66349;ENEM - EEEFM HONORATO FILGUEIRAS
PA;1500800;ANANINDEUA;60045;P63442;ENEM - EEEFM JADERLÂNDIA
PA;1501402;BELEM;60202;P70259;ENEM - ASLAN - UMARIZAL
PA;1501402;BELEM;60108;P64652;ENEM - EEEFM CORONEL SARMENTO
PA;1501402;BELEM;60206;P70773;ENEM - EMEIEF PROF. ANNA BARREAU MENINEIA
PA;1501402;BELEM;60129;P64831;ENEM - E. E. E. I. F. PINTO MARQUES
PA;1501402;BELEM;60152;P73339;ENEM - EMEF PROFESSOR FRANCISCO DA SILVA NUNES
PA;1501402;BELEM;60100;P64552;ENEM - EEEM JORGE LOPES RAPOSO
PA;1501402;BELEM;60208;P66344;ENEM - E M E F PROFESSORA DONATILA SANTANA LOPES
PA;1501402;BELEM;60165;P70831;ENEM - ESCOLA MUNICIPAL DE ENSINO INFANTIL E FUNDAMENTAL PROFESSOR PAULO FREIRE
PA;1500800;ANANINDEUA;60035;P59794;ENEM - EEEFM INSTITUTO BOM PASTOR
PA;1504422;MARITUBA;60055;P60644;ENEM - EEEM PROFESSOR JOSÉ EDMUNDO DE QUEIROZ
PA;1500800;ANANINDEUA;60017;P61832;ENEM - EEEFM PROFESSORA ZULIMA VERGOLINO DIAS
PA;1500800;ANANINDEUA;60046;P62599;ENEM - EMEF DOUTOR BENEDITO MAIA
PA;1500800;ANANINDEUA;60032;P63438;ENEM - COLÉGIO SISTEMA
PA;1501402;BELEM;60160;P70947;ENEM - EEEFM GENERAL GURJÃO
BA;2924009;PAULO AFONSO;50001;R16421;PND - UNIVERSIDADE PITAGORAS UNOPAR ANHANGUERA
MA;2111300;SAO LUIS;50002;R06385;PND - CENTRO UNIVERSITÁRIO ESTÁCIO DE SÃO LUÍS
MA;2111300;SAO LUIS;50003;R06385;PND - CENTRO UNIVERSITÁRIO ESTÁCIO DE SÃO LUÍS
MA;2112209;TIMON;50004;R16425;PND - FACULDADE RIO PARNAIBA - FARP
MG;3154606;RIBEIRAO DAS NEVES;50005;R16426;PND - FACULDADE ANHANGUERA RIBEIRÃO DAS NEVES
MG;3171204;VESPASIANO;50006;R02503;PND - ESCOLA ESTADUAL MACHADO DE ASSIS
PB;2513703;SANTA RITA;50007;R16433;PND - UFPB - CCJ - UNIVERSIDADE FEDERAL DA PARAÍBA CENTRO DE CIÊNCIAS JURÍDICAS - SANTA RITA
PI;2211001;TERESINA;50008;R04310;PND - COLÉGIO CPI - ANEXO I
RJ;3301009;CAMPOS DOS GOYTACAZES;50009;R16418;PND - UNIVERSIDADE ESTÁCIO
RN;2408300;NOVA CRUZ;50010;R16422;PND - COLÉGIO DE NOSSA SENHORA DO CARMO
SP;3550308;SAO PAULO;50011;R14711;PND - FMU – FACULDADES METROPOLITANAS UNIDAS - PRÉDIO 16
SP;3550308;SAO PAULO;50012;R14712;PND - FMU – FACULDADES METROPOLITANAS UNIDAS - PRÉDIO 17
SP;3550308;SAO PAULO;50013;R14712;PND - FMU – FACULDADES METROPOLITANAS UNIDAS - PRÉDIO 17
SP;3550308;SAO PAULO;50014;R16427;PND - UNIVERSIDADE SANTO AMARO
SP;3552809;TABOAO DA SERRA;50015;R16420;PND - UNIFECAF
SP;3513801;DIADEMA;50016;R16410;PND - FACULDADE DE TECNOLOGIA LUIGI PAPAIZ
SP;3547809;SANTO ANDRE;50017;R16434;PND - ESTÁCIO SANTO ANDRÉ
SP;3547809;SANTO ANDRE;50018;R13781;PND - EE PROFESSOR JOSÉ CALVITTI FILHO
SP;3518701;GUARUJA;50019;R10855;PND - EM PROFESSORA DIRCE VALERIO GRACIA
SP;3518701;GUARUJA;50020;R13005;PND - EE PROFESSOR WALTER SCHEPPIS
SP;3515707;FERRAZ DE VASCONCELOS;50021;R10284;PND - EE IIJIMA
SP;3518800;GUARULHOS;50022;R16435;PND - UNISA - CAMPUS GUARULHOS - DUTRA
